race_id,track_index,track_comment
202009040611,-3,やや時計の掛かるレベルではあるが、天候が回復して馬場は乾き、前日と比較すれば時計は出やすくなった。
202009040612,-9,前日と比較すれば馬場は乾いたが、それでも速めの時計が出るレベル。
202009050101,-4,良馬場発表ではあったが、雨の影響もあって、いくらか速めの時計が出るレベル。ただ、脚抜きが良いレベルではない。
202009050102,-4,良馬場発表ではあったが、雨の影響もあって、いくらか速めの時計が出るレベル。ただ、脚抜きが良いレベルではない。
202009050103,-21,雨の影響を受けたが、7月以来の開催でかなり速い時計の出る馬場。
202009050104,-21,雨の影響を受けたが、7月以来の開催でかなり速い時計の出る馬場。
202009050105,-21,雨の影響を受けたが、7月以来の開催でかなり速い時計の出る馬場。
202009050106,-5,良馬場発表ではあったが、雨の影響もあって、いくらか速めの時計が出るレベル。ただ、脚抜きが良いレベルではない。
202009050107,-5,良馬場発表ではあったが、雨の影響もあって、いくらか速めの時計が出るレベル。ただ、脚抜きが良いレベルではない。
202009050108,-5,良馬場発表ではあったが、雨の影響もあって、いくらか速めの時計が出るレベル。ただ、脚抜きが良いレベルではない。
202009050109,-21,雨の影響を受けたが、7月以来の開催でかなり速い時計の出る馬場。
202009050110,-5,良馬場発表ではあったが、雨の影響もあって、いくらか速めの時計が出るレベル。ただ、脚抜きが良いレベルではない。
202009050111,-21,雨の影響を受けたが、7月以来の開催でかなり速い時計の出る馬場。
202009050112,-21,雨の影響を受けたが、7月以来の開催でかなり速い時計の出る馬場。
202009050201,-5,前日と同レベルで、いくらか速めの時計が出る馬場。
202009050202,-19,前日に雨が降ったが、かなり速い時計の出る馬場。
202009050203,-19,前日に雨が降ったが、かなり速い時計の出る馬場。
202009050204,-5,前日と同レベルで、いくらか速めの時計が出る馬場。
202009050205,-20,前日に雨が降ったが、かなり速い時計の出る馬場。
202009050206,-20,前日に雨が降ったが、かなり速い時計の出る馬場。
202009050207,-4,前日と同レベルで、いくらか速めの時計が出る馬場。
202009050208,-4,前日と同レベルで、いくらか速めの時計が出る馬場。
202009050209,-20,前日に雨が降ったが、かなり速い時計の出る馬場。
202009050210,-20,前日に雨が降ったが、かなり速い時計の出る馬場。
202009050211,-4,前日と同レベルで、いくらか速めの時計が出る馬場。
202009050212,-4,前日と同レベルで、いくらか速めの時計が出る馬場。
202009050301,-3,開幕週とほぼ同レベル。いくらか速い時計の出る馬場。
202009050302,-3,開幕週とほぼ同レベル。いくらか速い時計の出る馬場。
202009050303,-18,開幕週に近いレベルで、かなり速い時計の出る馬場。
202009050304,-3,開幕週とほぼ同レベル。いくらか速い時計の出る馬場。
202009050305,-18,開幕週に近いレベルで、かなり速い時計の出る馬場。
202009050306,-18,開幕週に近いレベルで、かなり速い時計の出る馬場。
202009050307,-3,開幕週とほぼ同レベル。いくらか速い時計の出る馬場。
202009050308,,開幕週に近いレベルで、かなり速い時計の出る馬場。
202009050309,-18,開幕週に近いレベルで、かなり速い時計の出る馬場。
202009050310,-3,開幕週とほぼ同レベル。いくらか速い時計の出る馬場。
202009050311,-18,開幕週に近いレベルで、かなり速い時計の出る馬場。
202009050312,-18,開幕週に近いレベルで、かなり速い時計の出る馬場。
202009050401,-2,前日とほぼ同レベルだが、若干、乾いて、時計の出方としては標準に近い。
202009050402,-17,前日と同レベルで、かなり速い時計の出る馬場。
202009050403,-2,前日とほぼ同レベルだが、若干、乾いて、時計の出方としては標準に近い。
202009050404,-17,前日と同レベルで、かなり速い時計の出る馬場。
202009050405,-17,前日と同レベルで、かなり速い時計の出る馬場。
202009050406,-17,前日と同レベルで、かなり速い時計の出る馬場。
202009050407,-2,前日とほぼ同レベルだが、若干、乾いて、時計の出方としては標準に近い。
202009050408,-17,前日と同レベルで、かなり速い時計の出る馬場。
202009050409,-17,前日と同レベルで、かなり速い時計の出る馬場。
202009050410,-2,前日とほぼ同レベルだが、若干、乾いて、時計の出方としては標準に近い。
202009050411,-17,前日と同レベルで、かなり速い時計の出る馬場。
202009050412,-2,前日とほぼ同レベルだが、若干、乾いて、時計の出方としては標準に近い。
202009050501,-4,前週と大きくは変わらないが、雨の影響が残って、やや時計は出やすくなった。
202009050502,-4,前週と大きくは変わらないが、雨の影響が残って、やや時計は出やすくなった。
202009050503,-12,速い時計の出る馬場だが、金曜の雨の影響で、前半2週と比べれば時計は掛かっていた。
202009050504,-12,速い時計の出る馬場だが、金曜の雨の影響で、前半2週と比べれば時計は掛かっていた。
202009050505,-12,速い時計の出る馬場だが、金曜の雨の影響で、前半2週と比べれば時計は掛かっていた。
202009050506,-4,前週と大きくは変わらないが、雨の影響が残って、やや時計は出やすくなった。
202009050507,-12,速い時計の出る馬場だが、金曜の雨の影響で、前半2週と比べれば時計は掛かっていた。
202009050508,-4,前週と大きくは変わらないが、雨の影響が残って、やや時計は出やすくなった。
202009050509,-4,前週と大きくは変わらないが、雨の影響が残って、やや時計は出やすくなった。
202009050510,-13,速い時計の出る馬場だが、金曜の雨の影響で、前半2週と比べれば時計は掛かっていた。
202009050511,-13,速い時計の出る馬場だが、金曜の雨の影響で、前半2週と比べれば時計は掛かっていた。
202009050512,-4,前週と大きくは変わらないが、雨の影響が残って、やや時計は出やすくなった。
202009050601,-2,前日よりも馬場は乾いて、時計の出方は標準に近い。
202009050602,-2,前日よりも馬場は乾いて、時計の出方は標準に近い。
202009050603,-14,前日と同レベルだが、馬場は乾いてさらに時計は出やすくなった。
202009050604,-14,前日と同レベルだが、馬場は乾いてさらに時計は出やすくなった。
202009050605,-14,前日と同レベルだが、馬場は乾いてさらに時計は出やすくなった。
202009050606,-2,前日よりも馬場は乾いて、時計の出方は標準に近い。
202009050607,-2,前日よりも馬場は乾いて、時計の出方は標準に近い。
202009050608,-2,前日よりも馬場は乾いて、時計の出方は標準に近い。
202009050609,-14,前日と同レベルだが、馬場は乾いてさらに時計は出やすくなった。
202009050610,-14,前日と同レベルだが、馬場は乾いてさらに時計は出やすくなった。
202009050611,-14,前日と同レベルだが、馬場は乾いてさらに時計は出やすくなった。
202009050612,-2,前日よりも馬場は乾いて、時計の出方は標準に近い。
202009050701,-1,土曜・日曜と大きくは変わらないが、いくらか乾いて、時計の出方はほぼ標準。
202009050702,-1,土曜・日曜と大きくは変わらないが、いくらか乾いて、時計の出方はほぼ標準。
202009050703,-13,前日とほぼ同レベルで速い時計の出る馬場。
202009050704,,前日とほぼ同レベルで速い時計の出る馬場。
202009050705,-13,前日とほぼ同レベルで速い時計の出る馬場。
202009050706,-13,前日とほぼ同レベルで速い時計の出る馬場。
202009050707,-1,土曜・日曜と大きくは変わらないが、いくらか乾いて、時計の出方はほぼ標準。
202009050708,-1,土曜・日曜と大きくは変わらないが、いくらか乾いて、時計の出方はほぼ標準。
202009050709,-13,前日とほぼ同レベルで速い時計の出る馬場。
202009050710,-13,前日とほぼ同レベルで速い時計の出る馬場。
202009050711,-1,土曜・日曜と大きくは変わらないが、いくらか乾いて、時計の出方はほぼ標準。
202009050712,-13,前日とほぼ同レベルで速い時計の出る馬場。
202009050801,-3,前週とほぼ同レベル。乾いたコンディションだが、いくらか速めの時計が出る馬場。
202009050802,-10,Aコース使用4週目となり、これまでの週と比べれば時計は掛かっていた。ただ、それでも速い時計の出るレベル。
202009050803,-3,前週とほぼ同レベル。乾いたコンディションだが、いくらか速めの時計が出る馬場。
202009050804,-10,Aコース使用4週目となり、これまでの週と比べれば時計は掛かっていた。ただ、それでも速い時計の出るレベル。
202009050805,-10,Aコース使用4週目となり、これまでの週と比べれば時計は掛かっていた。ただ、それでも速い時計の出るレベル。
202009050806,-10,Aコース使用4週目となり、これまでの週と比べれば時計は掛かっていた。ただ、それでも速い時計の出るレベル。
202009050807,-3,前週とほぼ同レベル。乾いたコンディションだが、いくらか速めの時計が出る馬場。
202009050808,-3,前週とほぼ同レベル。乾いたコンディションだが、いくらか速めの時計が出る馬場。
202009050809,-10,Aコース使用4週目となり、これまでの週と比べれば時計は掛かっていた。ただ、それでも速い時計の出るレベル。
202009050810,-3,前週とほぼ同レベル。乾いたコンディションだが、いくらか速めの時計が出る馬場。
202009050811,-10,Aコース使用4週目となり、これまでの週と比べれば時計は掛かっていた。ただ、それでも速い時計の出るレベル。
202009050812,-10,Aコース使用4週目となり、これまでの週と比べれば時計は掛かっていた。ただ、それでも速い時計の出るレベル。
202009050901,-2,前日とほぼ同レベル。若干、速い時計の出る馬場。
202009050902,-8,前日とほぼ同じ馬場差。今開催では最も時計が掛かっていたが、それでも速めの時計が出るレベル。
202009050903,-2,前日とほぼ同レベル。若干、速い時計の出る馬場。
202009050904,-2,前日とほぼ同レベル。若干、速い時計の出る馬場。
202009050905,,前日とほぼ同じ馬場差。今開催では最も時計が掛かっていたが、それでも速めの時計が出るレベル。
202009050906,-8,前日とほぼ同じ馬場差。今開催では最も時計が掛かっていたが、それでも速めの時計が出るレベル。
202009050907,-8,前日とほぼ同じ馬場差。今開催では最も時計が掛かっていたが、それでも速めの時計が出るレベル。
202009050908,-2,前日とほぼ同レベル。若干、速い時計の出る馬場。
202009050909,-8,前日とほぼ同じ馬場差。今開催では最も時計が掛かっていたが、それでも速めの時計が出るレベル。
202009050910,-8,前日とほぼ同じ馬場差。今開催では最も時計が掛かっていたが、それでも速めの時計が出るレベル。
202009050911,-2,前日とほぼ同レベル。若干、速い時計の出る馬場。
202009050912,-8,前日とほぼ同じ馬場差。今開催では最も時計が掛かっていたが、それでも速めの時計が出るレベル。
202009060101,-1,力を要するコンディションではないが、乾いた馬場で、時計の出方としては標準レベル。
202009060102,-1,力を要するコンディションではないが、乾いた馬場で、時計の出方としては標準レベル。
202009060103,-8,連続開催でAコース使用5週目となったが、乾いた馬場で速い時計の出るレベル。
202009060104,-8,連続開催でAコース使用5週目となったが、乾いた馬場で速い時計の出るレベル。
202009060105,-8,連続開催でAコース使用5週目となったが、乾いた馬場で速い時計の出るレベル。
202009060106,-1,力を要するコンディションではないが、乾いた馬場で、時計の出方としては標準レベル。
202009060107,-1,力を要するコンディションではないが、乾いた馬場で、時計の出方としては標準レベル。
202009060108,-8,連続開催でAコース使用5週目となったが、乾いた馬場で速い時計の出るレベル。
202009060109,-1,力を要するコンディションではないが、乾いた馬場で、時計の出方としては標準レベル。
202009060110,-1,力を要するコンディションではないが、乾いた馬場で、時計の出方としては標準レベル。
202009060111,-8,連続開催でAコース使用5週目となったが、乾いた馬場で速い時計の出るレベル。
202009060112,-1,力を要するコンディションではないが、乾いた馬場で、時計の出方としては標準レベル。
202009060201,1,馬場は乾き、前日と比べて時計は掛かっていた。
202009060202,1,馬場は乾き、前日と比べて時計は掛かっていた。
202009060203,-8,前日と同レベルで速い時計の出るレベル。
202009060204,,前日と同レベルで速い時計の出るレベル。
202009060205,-8,前日と同レベルで速い時計の出るレベル。
202009060206,1,馬場は乾き、前日と比べて時計は掛かっていた。
202009060207,-8,前日と同レベルで速い時計の出るレベル。
202009060208,1,馬場は乾き、前日と比べて時計は掛かっていた。
202009060209,-8,前日と同レベルで速い時計の出るレベル。
202009060210,-8,前日と同レベルで速い時計の出るレベル。
202009060211,1,馬場は乾き、前日と比べて時計は掛かっていた。
202009060212,-8,前日と同レベルで速い時計の出るレベル。
202009060301,1,前週日曜と同レベル。乾いた馬場で脚抜きの良いコンディションではなく、時計の出方は標準レベル。
202009060302,1,前週日曜と同レベル。乾いた馬場で脚抜きの良いコンディションではなく、時計の出方は標準レベル。
202009060303,1,前週日曜と同レベル。乾いた馬場で脚抜きの良いコンディションではなく、時計の出方は標準レベル。
202009060304,-10,Bコースに替わって最初の開催日で、前週よりも時計は出やすくなった。
202009060305,-10,Bコースに替わって最初の開催日で、前週よりも時計は出やすくなった。
202009060306,1,前週日曜と同レベル。乾いた馬場で脚抜きの良いコンディションではなく、時計の出方は標準レベル。
202009060307,-10,Bコースに替わって最初の開催日で、前週よりも時計は出やすくなった。
202009060308,1,前週日曜と同レベル。乾いた馬場で脚抜きの良いコンディションではなく、時計の出方は標準レベル。
202009060309,-10,Bコースに替わって最初の開催日で、前週よりも時計は出やすくなった。
202009060310,-10,Bコースに替わって最初の開催日で、前週よりも時計は出やすくなった。
202009060311,-10,Bコースに替わって最初の開催日で、前週よりも時計は出やすくなった。
202009060312,1,前週日曜と同レベル。乾いた馬場で脚抜きの良いコンディションではなく、時計の出方は標準レベル。
202009060401,2,前日とほぼ同レベル。若干、時計の掛かる馬場。
202009060402,2,前日とほぼ同レベル。若干、時計の掛かる馬場。
202009060403,-10,前日と同レベルで、速い時計の出る馬場。
202009060404,2,前日とほぼ同レベル。若干、時計の掛かる馬場。
202009060405,-10,前日と同レベルで、速い時計の出る馬場。
202009060406,2,前日とほぼ同レベル。若干、時計の掛かる馬場。
202009060407,-10,前日と同レベルで、速い時計の出る馬場。
202009060408,-10,前日と同レベルで、速い時計の出る馬場。
202009060409,-10,前日と同レベルで、速い時計の出る馬場。
202009060410,2,前日とほぼ同レベル。若干、時計の掛かる馬場。
202009060411,-10,前日と同レベルで、速い時計の出る馬場。
202009060412,2,前日とほぼ同レベル。若干、時計の掛かる馬場。
202009060501,2,前週と同レベル。乾いた馬場でやや時計は掛かっていた。
202009060502,2,前週と同レベル。乾いた馬場でやや時計は掛かっていた。
202009060503,2,前週と同レベル。乾いた馬場でやや時計は掛かっていた。
202009060504,-9,Bコースに替わって2週目で前週と比べればやや時計は掛かっていたが、それでも速い時計の出るレベル。昼頃、一時的に雨が降ったが、大きな影響はなかった。
202009060505,-9,Bコースに替わって2週目で前週と比べればやや時計は掛かっていたが、それでも速い時計の出るレベル。昼頃、一時的に雨が降ったが、大きな影響はなかった。
202009060506,2,前週と同レベル。乾いた馬場でやや時計は掛かっていた。
202009060507,2,前週と同レベル。乾いた馬場でやや時計は掛かっていた。
202009060508,2,前週と同レベル。乾いた馬場でやや時計は掛かっていた。
202009060509,-8,Bコースに替わって2週目で前週と比べればやや時計は掛かっていたが、それでも速い時計の出るレベル。昼頃、一時的に雨が降ったが、大きな影響はなかった。
202009060510,-8,Bコースに替わって2週目で前週と比べればやや時計は掛かっていたが、それでも速い時計の出るレベル。昼頃、一時的に雨が降ったが、大きな影響はなかった。
202009060511,-8,Bコースに替わって2週目で前週と比べればやや時計は掛かっていたが、それでも速い時計の出るレベル。昼頃、一時的に雨が降ったが、大きな影響はなかった。
202009060512,2,前週と同レベル。乾いた馬場でやや時計は掛かっていた。
202009060601,2,前日と同じ馬場差で、若干、時計は掛かっていた。
202009060602,-9,前日と同じ馬場差で、速い時計の出るレベル。
202009060603,2,前日と同じ馬場差で、若干、時計は掛かっていた。
202009060604,-9,前日と同じ馬場差で、速い時計の出るレベル。
202009060605,-9,前日と同じ馬場差で、速い時計の出るレベル。
202009060606,-9,前日と同じ馬場差で、速い時計の出るレベル。
202009060607,2,前日と同じ馬場差で、若干、時計は掛かっていた。
202009060608,2,前日と同じ馬場差で、若干、時計は掛かっていた。
202009060609,-9,前日と同じ馬場差で、速い時計の出るレベル。
202009060610,2,前日と同じ馬場差で、若干、時計は掛かっていた。
202009060611,-9,前日と同じ馬場差で、速い時計の出るレベル。
202009060612,2,前日と同じ馬場差で、若干、時計は掛かっていた。
202009060701,2,乾いた馬場で、前週と同じくやや時計の掛かる馬場。
202009060702,2,乾いた馬場で、前週と同じくやや時計の掛かる馬場。
202009060703,2,乾いた馬場で、前週と同じくやや時計の掛かる馬場。
202009060704,-8,連続開催の最終週となったが、前週と同レベルで速い時計の出る馬場。
202009060705,2,乾いた馬場で、前週と同じくやや時計の掛かる馬場。
202009060706,-8,連続開催の最終週となったが、前週と同レベルで速い時計の出る馬場。
202009060707,-8,連続開催の最終週となったが、前週と同レベルで速い時計の出る馬場。
202009060708,-8,連続開催の最終週となったが、前週と同レベルで速い時計の出る馬場。
202009060709,2,乾いた馬場で、前週と同じくやや時計の掛かる馬場。
202009060710,-8,連続開催の最終週となったが、前週と同レベルで速い時計の出る馬場。
202009060711,-8,連続開催の最終週となったが、前週と同レベルで速い時計の出る馬場。
202009060712,2,乾いた馬場で、前週と同じくやや時計の掛かる馬場。
202009060801,3,前日と同レベルで、いくらか時計の掛かる馬場。
202009060802,-8,前日と同じ馬場差で、速目の時計が出るレベル。
202009060803,3,前日と同レベルで、いくらか時計の掛かる馬場。
202009060804,-8,前日と同じ馬場差で、速目の時計が出るレベル。
202009060805,,前日と同じ馬場差で、速目の時計が出るレベル。
202009060806,-8,前日と同じ馬場差で、速目の時計が出るレベル。
202009060807,-8,前日と同じ馬場差で、速目の時計が出るレベル。
202009060808,3,前日と同レベルで、いくらか時計の掛かる馬場。
202009060809,-8,前日と同じ馬場差で、速目の時計が出るレベル。
202009060810,3,前日と同レベルで、いくらか時計の掛かる馬場。
202009060811,3,前日と同レベルで、いくらか時計の掛かる馬場。
202009060812,-8,前日と同じ馬場差で、速目の時計が出るレベル。
202010010101,2,雨の影響で後半の方が時計は出やすくなったが、脚抜きがいいというほどではなかった。
202010010102,2,雨の影響で後半の方が時計は出やすくなったが、脚抜きがいいというほどではなかった。
202010010103,-3,雨の影響で、後半の方が時計の掛かる馬場になっていった。
202010010104,1,雨の影響で、後半の方が時計の掛かる馬場になっていった。
202010010105,3,雨の影響で、後半の方が時計の掛かる馬場になっていった。
202010010106,-1,雨の影響で後半の方が時計は出やすくなったが、脚抜きがいいというほどではなかった。
202010010107,-3,雨の影響で後半の方が時計は出やすくなったが、脚抜きがいいというほどではなかった。
202010010108,2,雨の影響で、後半の方が時計の掛かる馬場になっていった。
202010010109,6,雨の影響で、後半の方が時計の掛かる馬場になっていった。
202010010110,-5,雨の影響で後半の方が時計は出やすくなったが、脚抜きがいいというほどではなかった。
202010010111,8,雨の影響で、後半の方が時計の掛かる馬場になっていった。
202010010112,6,雨の影響で、後半の方が時計の掛かる馬場になっていった。
202010010201,-4,雨の影響が残っていたが、やや速めの時計が出るレベル。脚抜きがいいというほどではなかった。
202010010202,-4,雨の影響が残っていたが、やや速めの時計が出るレベル。脚抜きがいいというほどではなかった。
202010010203,11,終日、重馬場で雨の影響が残っており、時計の掛かる馬場。
202010010204,11,終日、重馬場で雨の影響が残っており、時計の掛かる馬場。
202010010205,11,終日、重馬場で雨の影響が残っており、時計の掛かる馬場。
202010010206,11,終日、重馬場で雨の影響が残っており、時計の掛かる馬場。
202010010207,-3,雨の影響が残っていたが、やや速めの時計が出るレベル。脚抜きがいいというほどではなかった。
202010010208,11,終日、重馬場で雨の影響が残っており、時計の掛かる馬場。
202010010209,11,終日、重馬場で雨の影響が残っており、時計の掛かる馬場。
202010010210,-3,雨の影響が残っていたが、やや速めの時計が出るレベル。脚抜きがいいというほどではなかった。
202010010211,11,終日、重馬場で雨の影響が残っており、時計の掛かる馬場。
202010010212,11,終日、重馬場で雨の影響が残っており、時計の掛かる馬場。
202010010301,-17,雨の影響で、終日、重馬場。脚抜きがよく、速い時計の出る馬場。
202010010302,-15,雨の影響で、終日、重馬場。脚抜きがよく、速い時計の出る馬場。
202010010303,12,雨の影響が残って、終日、稍重発表だったように、時計の掛かる馬場。
202010010304,12,雨の影響が残って、終日、稍重発表だったように、時計の掛かる馬場。
202010010305,12,雨の影響が残って、終日、稍重発表だったように、時計の掛かる馬場。
202010010306,-14,雨の影響で、終日、重馬場。脚抜きがよく、速い時計の出る馬場。
202010010307,12,雨の影響が残って、終日、稍重発表だったように、時計の掛かる馬場。
202010010308,-14,雨の影響で、終日、重馬場。脚抜きがよく、速い時計の出る馬場。
202010010309,12,雨の影響が残って、終日、稍重発表だったように、時計の掛かる馬場。
202010010310,12,雨の影響が残って、終日、稍重発表だったように、時計の掛かる馬場。
202010010311,-14,雨の影響で、終日、重馬場。脚抜きがよく、速い時計の出る馬場。
202010010312,12,雨の影響が残って、終日、稍重発表だったように、時計の掛かる馬場。
202010010401,-12,再び雨が降り、速い時計の出る馬場。
202010010402,-15,再び雨が降り、速い時計の出る馬場。
202010010403,20,再び雨が降り、かなり時計の掛かる馬場。前日と比較しても時計は掛かっていた。
202010010404,20,再び雨が降り、かなり時計の掛かる馬場。前日と比較しても時計は掛かっていた。
202010010405,20,再び雨が降り、かなり時計の掛かる馬場。前日と比較しても時計は掛かっていた。
202010010406,20,再び雨が降り、かなり時計の掛かる馬場。前日と比較しても時計は掛かっていた。
202010010407,-12,再び雨が降り、速い時計の出る馬場。
202010010408,20,再び雨が降り、かなり時計の掛かる馬場。前日と比較しても時計は掛かっていた。
202010010409,20,再び雨が降り、かなり時計の掛かる馬場。前日と比較しても時計は掛かっていた。
202010010410,20,再び雨が降り、かなり時計の掛かる馬場。前日と比較しても時計は掛かっていた。
202010010411,-12,再び雨が降り、速い時計の出る馬場。
202010010412,20,再び雨が降り、かなり時計の掛かる馬場。前日と比較しても時計は掛かっていた。
202010010501,-18,雨の影響が残って脚抜きがよく、速い時計の出る馬場。前週よりもさらに時計が出やすくなった。
202010010502,-18,雨の影響が残って脚抜きがよく、速い時計の出る馬場。前週よりもさらに時計が出やすくなった。
202010010503,30,前週よりもさらに時計の掛かる馬場。中長距離は短距離よりも一層掛かっていた。
202010010504,25,前週よりもさらに時計の掛かる馬場。中長距離は短距離よりも一層掛かっていた。
202010010505,30,前週よりもさらに時計の掛かる馬場。中長距離は短距離よりも一層掛かっていた。
202010010506,-18,雨の影響が残って脚抜きがよく、速い時計の出る馬場。前週よりもさらに時計が出やすくなった。
202010010507,30,前週よりもさらに時計の掛かる馬場。中長距離は短距離よりも一層掛かっていた。
202010010508,-18,雨の影響が残って脚抜きがよく、速い時計の出る馬場。前週よりもさらに時計が出やすくなった。
202010010509,30,前週よりもさらに時計の掛かる馬場。中長距離は短距離よりも一層掛かっていた。
202010010510,-18,雨の影響が残って脚抜きがよく、速い時計の出る馬場。前週よりもさらに時計が出やすくなった。
202010010511,31,前週よりもさらに時計の掛かる馬場。中長距離は短距離よりも一層掛かっていた。
202010010512,25,前週よりもさらに時計の掛かる馬場。中長距離は短距離よりも一層掛かっていた。
202010010601,-14,前日と比べれば馬場は乾いていたが、それでも雨の影響が残って速い時計の出るレベル。
202010010602,-14,前日と比べれば馬場は乾いていたが、それでも雨の影響が残って速い時計の出るレベル。
202010010603,30,前日と同レベルでかなり時計の掛かる馬場。中長距離は一層この傾向が顕著だった。
202010010604,25,前日と同レベルでかなり時計の掛かる馬場。中長距離は一層この傾向が顕著だった。
202010010605,30,前日と同レベルでかなり時計の掛かる馬場。中長距離は一層この傾向が顕著だった。
202010010606,-13,前日と比べれば馬場は乾いていたが、それでも雨の影響が残って速い時計の出るレベル。
202010010607,25,前日と同レベルでかなり時計の掛かる馬場。中長距離は一層この傾向が顕著だった。
202010010608,-12,前日と比べれば馬場は乾いていたが、それでも雨の影響が残って速い時計の出るレベル。
202010010609,32,前日と同レベルでかなり時計の掛かる馬場。中長距離は一層この傾向が顕著だった。
202010010610,-12,前日と比べれば馬場は乾いていたが、それでも雨の影響が残って速い時計の出るレベル。
202010010611,25,前日と同レベルでかなり時計の掛かる馬場。中長距離は一層この傾向が顕著だった。
202010010612,30,前日と同レベルでかなり時計の掛かる馬場。中長距離は一層この傾向が顕著だった。
202010010701,4,馬場は乾いて、前週までと比較すれば時計は掛かっていた。
202010010702,4,馬場は乾いて、前週までと比較すれば時計は掛かっていた。
202010010703,1,Bコースに替わって最初の開催日、さらに前半3週のような雨の影響はなく、時計は出やすくなった。時計の出方は標準レベル。
202010010704,1,Bコースに替わって最初の開催日、さらに前半3週のような雨の影響はなく、時計は出やすくなった。時計の出方は標準レベル。
202010010705,1,Bコースに替わって最初の開催日、さらに前半3週のような雨の影響はなく、時計は出やすくなった。時計の出方は標準レベル。
202010010706,4,馬場は乾いて、前週までと比較すれば時計は掛かっていた。
202010010707,4,馬場は乾いて、前週までと比較すれば時計は掛かっていた。
202010010708,1,Bコースに替わって最初の開催日、さらに前半3週のような雨の影響はなく、時計は出やすくなった。時計の出方は標準レベル。
202010010709,4,馬場は乾いて、前週までと比較すれば時計は掛かっていた。
202010010710,1,Bコースに替わって最初の開催日、さらに前半3週のような雨の影響はなく、時計は出やすくなった。時計の出方は標準レベル。
202010010711,1,Bコースに替わって最初の開催日、さらに前半3週のような雨の影響はなく、時計は出やすくなった。時計の出方は標準レベル。
202010010712,1,Bコースに替わって最初の開催日、さらに前半3週のような雨の影響はなく、時計は出やすくなった。時計の出方は標準レベル。
202010010801,5,前日と同レベルで、少し時計の掛かる馬場。開催2週目・3週目のような脚抜きのいい馬場ではなかった。
202010010802,5,前日と同レベルで、少し時計の掛かる馬場。開催2週目・3週目のような脚抜きのいい馬場ではなかった。
202010010803,1,前日と同じで時計の出方は標準レベル。
202010010804,1,前日と同じで時計の出方は標準レベル。
202010010805,1,前日と同じで時計の出方は標準レベル。
202010010806,1,前日と同じで時計の出方は標準レベル。
202010010807,5,前日と同レベルで、少し時計の掛かる馬場。開催2週目・3週目のような脚抜きのいい馬場ではなかった。
202010010808,1,前日と同じで時計の出方は標準レベル。
202010010809,1,前日と同じで時計の出方は標準レベル。
202010010810,5,前日と同レベルで、少し時計の掛かる馬場。開催2週目・3週目のような脚抜きのいい馬場ではなかった。
202010010811,1,前日と同じで時計の出方は標準レベル。
202010010812,1,前日と同じで時計の出方は標準レベル。
202010010901,-10,雨の影響が残って脚抜きがよく、速い時計の出る馬場。
202010010902,-10,雨の影響が残って脚抜きがよく、速い時計の出る馬場。
202010010903,10,良馬場発表ではあるが、開催5週目、雨の影響も残って、前週よりも時計が掛かっていた。
202010010904,8,良馬場発表ではあるが、開催5週目、雨の影響も残って、前週よりも時計が掛かっていた。
202010010905,10,良馬場発表ではあるが、開催5週目、雨の影響も残って、前週よりも時計が掛かっていた。
202010010906,-10,雨の影響が残って脚抜きがよく、速い時計の出る馬場。
202010010907,10,良馬場発表ではあるが、開催5週目、雨の影響も残って、前週よりも時計が掛かっていた。
202010010908,-10,雨の影響が残って脚抜きがよく、速い時計の出る馬場。
202010010909,-10,雨の影響が残って脚抜きがよく、速い時計の出る馬場。
202010010910,10,良馬場発表ではあるが、開催5週目、雨の影響も残って、前週よりも時計が掛かっていた。
202010010911,8,良馬場発表ではあるが、開催5週目、雨の影響も残って、前週よりも時計が掛かっていた。
202010010912,8,良馬場発表ではあるが、開催5週目、雨の影響も残って、前週よりも時計が掛かっていた。
202010011001,-10,昼過ぎまで雨が降り続いて、前日と同じく速い時計の出る馬場。
202010011002,-10,昼過ぎまで雨が降り続いて、前日と同じく速い時計の出る馬場。
202010011003,28,昼過ぎまで雨が降り続いて、前日と比較してもかなり時計の掛かる馬場。
202010011004,30,昼過ぎまで雨が降り続いて、前日と比較してもかなり時計の掛かる馬場。
202010011005,-10,昼過ぎまで雨が降り続いて、前日と同じく速い時計の出る馬場。
202010011006,35,昼過ぎまで雨が降り続いて、前日と比較してもかなり時計の掛かる馬場。
202010011007,37,昼過ぎまで雨が降り続いて、前日と比較してもかなり時計の掛かる馬場。
202010011008,30,昼過ぎまで雨が降り続いて、前日と比較してもかなり時計の掛かる馬場。
202010011009,-8,昼過ぎまで雨が降り続いて、前日と同じく速い時計の出る馬場。
202010011010,30,昼過ぎまで雨が降り続いて、前日と比較してもかなり時計の掛かる馬場。
202010011011,30,昼過ぎまで雨が降り続いて、前日と比較してもかなり時計の掛かる馬場。
202010011012,30,昼過ぎまで雨が降り続いて、前日と比較してもかなり時計の掛かる馬場。
202010011101,-7,終日、不良馬場だったが、後半の方が水が引いて脚抜きのいい馬場になった。ただ、高速馬場というほどのレベルではない。
202010011102,-7,終日、不良馬場だったが、後半の方が水が引いて脚抜きのいい馬場になった。ただ、高速馬場というほどのレベルではない。
202010011103,22,雨の影響が残ってかなり時計の掛かる馬場。
202010011104,25,雨の影響が残ってかなり時計の掛かる馬場。
202010011105,25,雨の影響が残ってかなり時計の掛かる馬場。
